Valor,periodo_do_dia,dia_da_semana,emissor_cartao,predicted_CBK,predicted_CBK_proba
36.54,madrugada,Terça-feira,42820,1,0.032639950168220355
145.6,madrugada,Terça-feira,25662,1,0.2165566611657316
297.0,madrugada,Terça-feira,10863,0,0.025122771246147462
23.0,madrugada,Terça-feira,98442,0,0.006333780909286956
132.0,madrugada,Terça-feira,77250,0,0.022045631879357867
132.0,madrugada,Terça-feira,53211,1,0.06103779272637188
20.0,madrugada,Terça-feira,22005,0,0.0031654722034402017
99.0,madrugada,Terça-feira,98408,0,0.008715999939083355
77.0,madrugada,Terça-feira,98408,0,0.022576421870421918
103.5,madrugada,Terça-feira,59314,0,0.0030557954495066563
5.0,madrugada,Terça-feira,31681,0,0.0028554377145885886
110.55,dia,Terça-feira,41465,0,0.004296574350020129
99.0,dia,Terça-feira,14868,0,0.006632328351375237
168.0,dia,Terça-feira,19620,0,0.005605967827160764
201.6,dia,Terça-feira,48648,0,0.012418891702479671
198.0,dia,Terça-feira,06669,0,0.0012205759369267398
92.0,dia,Terça-feira,46452,1,0.1277958428823995
24.0,dia,Terça-feira,09600,0,0.0013149730716348988
77.0,dia,Terça-feira,22061,0,0.0008421133834411038
70.0,dia,Terça-feira,10863,0,0.005035863576904474
20.0,dia,Terça-feira,46452,1,0.11935661410000498
70.0,dia,Terça-feira,98423,0,0.011235764267866594
145.6,dia,Terça-feira,91674,0,0.005972169062135129
231.0,dia,Terça-feira,06669,0,0.0005611765837358945
10.0,dia,Terça-feira,21847,0,0.010654270271865473
1.1,dia,Terça-feira,55188,0,0.0007808806477538304
2.79,dia,Terça-feira,55188,0,0.0007808806477538304
88.0,dia,Terça-feira,42820,0,0.0025800748363104756
72.0,dia,Terça-feira,59360,0,0.004983171622212765
10.0,dia,Terça-feira,06669,0,0.0007457638476464268
35.0,dia,Terça-feira,90172,0,0.004152602204088598
3.3,dia,Terça-feira,55188,0,0.0007808806477538304
99.0,dia,Terça-feira,06669,0,0.0008922731477367723
3.3,dia,Terça-feira,55188,0,0.0007808806477538304
132.0,dia,Terça-feira,15590,0,0.01257824622615555
3.3,dia,Terça-feira,55188,0,0.0007808806477538304
77.0,dia,Terça-feira,15590,0,0.016314069307280556
3.3,dia,Terça-feira,55188,0,0.0007808806477538304
10.0,dia,Terça-feira,10863,0,0.0016850110323582469
99.0,dia,Terça-feira,59078,0,0.0031887784820982027
56.0,dia,Terça-feira,98453,1,0.05216229526660473
10.0,dia,Terça-feira,90172,0,0.00034895354905500935
46.0,dia,Terça-feira,44828,1,0.1903334332936468
1.1,dia,Terça-feira,55188,0,0.0007808806477538304
1.1,dia,Terça-feira,55188,0,0.0007808806477538304
2.79,dia,Terça-feira,55188,0,0.0007808806477538304
2.79,dia,Terça-feira,55188,0,0.0007808806477538304
15.0,dia,Terça-feira,44731,0,0.0003815624031288582
20.0,dia,Terça-feira,55181,0,0.0004992549734807999
161.0,dia,Terça-feira,36380,0,0.0025750180540671354
20.0,dia,Terça-feira,27496,0,0.0006827122812497634
99.0,dia,Terça-feira,98423,0,0.005477108863113418
3.3,dia,Terça-feira,55188,0,0.0007808806477538304
99.0,dia,Terça-feira,41555,0,0.00882300724104883
224.0,dia,Terça-feira,06655,0,0.008282328917567453
132.0,dia,Terça-feira,06655,1,0.0543447738983776
10.0,dia,Terça-feira,98423,0,0.0005979979066596713
201.6,dia,Terça-feira,59080,0,0.011033021546756788
88.0,dia,Terça-feira,22023,0,0.002375407444492609
3.3,dia,Terça-feira,55188,0,0.0007808806477538304
46.0,dia,Terça-feira,31705,1,0.8764814653871678
3.3,dia,Terça-feira,55188,0,0.0007808806477538304
99.0,dia,Terça-feira,06655,0,0.006433829756588541
15.0,dia,Terça-feira,90172,0,0.00033627542165499925
3.3,dia,Terça-feira,55188,0,0.0007808806477538304
69.0,dia,Terça-feira,09600,0,0.005878621975713847
3.3,dia,Terça-feira,55188,0,0.0007808806477538304
123.58,dia,Terça-feira,39354,1,0.03332250736872597
224.0,dia,Terça-feira,74539,0,0.00186670445847909
70.0,dia,Terça-feira,98442,0,0.005945186982764937
99.0,dia,Terça-feira,91674,0,0.00704788309039109
99.0,dia,Terça-feira,09602,0,0.0031887784820982027
504.0,dia,Terça-feira,22061,0,0.012926267062932999
10.0,dia,Terça-feira,44731,0,0.0006137318139424098
99.0,dia,Terça-feira,59080,0,0.0011611899606924555
110.0,dia,Terça-feira,41524,0,0.001752705179985401
44.0,dia,Terça-feira,48573,0,0.0030248986650097975
10.0,dia,Terça-feira,64298,0,0.0007648066044977536
56.0,dia,Terça-feira,29323,0,0.005903364048117315
30.0,dia,Terça-feira,23284,0,0.001681527490050801
123.2,dia,Terça-feira,22061,0,0.011015970066597764
99.0,dia,Terça-feira,90172,0,0.0009773521314879856
112.0,dia,Terça-feira,53211,1,0.038771515582552554
55.0,dia,Terça-feira,98423,1,0.3292631787487841
10.0,dia,Terça-feira,49167,0,0.00151988421427938
10.0,dia,Terça-feira,44540,0,0.0036243515705279314
40.0,dia,Terça-feira,00970,0,0.0030248986650097975
429.0,dia,Terça-feira,98401,1,0.052207276566047144
130.0,dia,Terça-feira,22053,0,0.008301144711471099
3.3,dia,Terça-feira,55188,0,0.0007808806477538304
322.0,dia,Terça-feira,53211,0,0.01929738228038749
110.0,dia,Terça-feira,55188,0,0.004296574350020129
110.0,dia,Terça-feira,55188,0,0.004296574350020129
110.0,dia,Terça-feira,55188,0,0.004296574350020129
75.6,dia,Terça-feira,14868,0,0.009451318726215841
99.0,dia,Terça-feira,46690,0,0.0031887784820982027
80.5,dia,Terça-feira,59313,0,0.002113687738572998
132.0,dia,Terça-feira,55181,0,0.004337172296909019
201.6,dia,Terça-feira,90172,0,0.0006021051363925568
55.0,tarde,Terça-feira,55184,0,0.021912544379712476
77.0,tarde,Terça-feira,15590,0,0.015943129577523897
100.8,tarde,Terça-feira,90172,0,0.0010165296796118676
168.0,tarde,Terça-feira,03225,0,0.0022844858271306293
168.0,tarde,Terça-feira,49167,0,0.0015802897995399595
99.0,tarde,Terça-feira,22061,0,0.001873638923288893
20.0,tarde,Terça-feira,06168,0,0.0019766460192625467
168.0,tarde,Terça-feira,40105,0,0.001203711701587652
80.5,tarde,Terça-feira,76608,0,0.003842739646689649
44.0,tarde,Terça-feira,98423,0,0.01272394772603061
20.0,tarde,Terça-feira,28052,0,0.0019766460192625467
138.0,tarde,Terça-feira,14087,1,0.12409509862332038
132.0,tarde,Terça-feira,52236,1,0.034889888213919924
99.0,tarde,Terça-feira,03225,0,0.0013989833607909404
99.0,tarde,Terça-feira,22061,0,0.001873638923288893
80.5,tarde,Terça-feira,53211,1,0.10270648358002639
80.5,tarde,Terça-feira,48723,0,0.004740203668826077
44.0,tarde,Terça-feira,27468,0,0.005426974658248853
36.0,tarde,Terça-feira,28267,0,0.015511422314939821
55.27,tarde,Terça-feira,14087,0,0.02504526527301299
20.0,tarde,Terça-feira,48799,0,0.0019766460192625467
17.76,tarde,Terça-feira,98442,1,0.06431590528338452
198.0,tarde,Terça-feira,98401,0,0.027841827193654717
403.2,tarde,Terça-feira,44054,0,0.0015292563401194275
82.9,tarde,Terça-feira,39083,0,0.0031695637805799846
23.0,tarde,Terça-feira,39354,0,0.005621959380581445
99.0,tarde,Terça-feira,14945,0,0.0008232414227865217
55.0,tarde,Terça-feira,90172,1,0.07123174243367035
99.0,tarde,Terça-feira,29323,0,0.008339583746642175
44.0,tarde,Terça-feira,22100,1,0.20265125485755367
150.0,tarde,Terça-feira,48723,0,0.005645357396301311
20.0,tarde,Terça-feira,83042,0,0.0019766460192625467
55.0,tarde,Terça-feira,48985,0,0.010545952777256912
28.0,tarde,Terça-feira,30780,0,0.006586697663178798
172.5,tarde,Terça-feira,39028,1,0.0877535392967978
77.0,tarde,Terça-feira,90172,0,0.001396728176287194
70.0,tarde,Terça-feira,48826,0,0.0011521946442884028
69.0,tarde,Terça-feira,98423,0,0.015472632971272313
198.0,tarde,Terça-feira,22840,0,0.0017991461543287015
99.0,tarde,Terça-feira,00439,0,0.004253705025639983
5.0,tarde,Terça-feira,06655,0,0.00023166614998079238
99.0,tarde,Terça-feira,25663,0,0.0008918572581534019
55.27,tarde,Terça-feira,59380,0,0.004978962222768331
23.0,tarde,Terça-feira,52407,0,0.0009041428893874825
88.0,tarde,Terça-feira,49318,0,0.0031695637805799846
99.0,tarde,Terça-feira,06669,0,0.0005777395305644567
132.0,tarde,Terça-feira,53211,1,0.042586689331814316
448.0,tarde,Terça-feira,52289,1,0.15026528620859292
246.4,tarde,Terça-feira,90172,0,0.00035520142979368684
231.0,tarde,Terça-feira,06669,0,0.00031984596080182067
132.0,tarde,Terça-feira,98423,1,0.052521241584600385
23.0,tarde,Terça-feira,71703,0,0.0017787097844593172
132.0,tarde,Terça-feira,42820,0,0.019731046499203167
132.0,tarde,Terça-feira,90172,0,0.007598672884885891
336.0,tarde,Terça-feira,39083,0,0.0063489897248600775
55.0,tarde,Terça-feira,36518,0,0.004905237461350415
99.0,tarde,Terça-feira,90172,0,0.0009103644114434171
1.1,tarde,Terça-feira,55188,0,0.0009854466768299901
77.0,tarde,Terça-feira,76608,0,0.017567920045153028
10.0,tarde,Terça-feira,48573,0,0.0009651658100752771
72.0,tarde,Terça-feira,30034,0,0.006565445714759201
36.0,tarde,Terça-feira,00217,0,0.02670170452604641
224.0,tarde,Terça-feira,00770,0,0.0008960013814913434
448.0,tarde,Terça-feira,42661,0,0.005413042281076667
224.0,tarde,Terça-feira,98423,0,0.0023343500905804357
224.0,tarde,Terça-feira,76608,0,0.0022567084225524597
44.0,tarde,Terça-feira,39354,0,0.01833953880543472
55.0,tarde,Terça-feira,23284,0,0.010960206868598754
92.0,tarde,Terça-feira,52236,0,0.01366900465289104
44.0,tarde,Terça-feira,42820,0,0.009377087207085874
161.0,tarde,Terça-feira,49391,0,0.0036060552410843087
20.0,tarde,Terça-feira,59314,0,0.0019766460192625467
27.63,tarde,Terça-feira,18148,0,0.0077465387929553774
99.0,tarde,Terça-feira,27496,0,0.01766568066066545
77.0,tarde,Terça-feira,46479,1,0.06752375029765247
99.0,tarde,Terça-feira,27496,0,0.01766568066066545
20.0,tarde,Terça-feira,22061,0,0.0012603506080742823
11.0,tarde,Terça-feira,55188,0,0.0009614190229053397
27.5,tarde,Terça-feira,55188,0,0.007297323256469365
44.0,tarde,Terça-feira,28635,0,0.027758320955704786
55.0,tarde,Terça-feira,98442,1,0.03435889536437835
99.0,tarde,Terça-feira,90172,0,0.0009103644114434171
224.0,tarde,Terça-feira,98406,0,0.003998925161115944
132.0,tarde,Terça-feira,49167,0,0.00852318003270706
99.0,tarde,Terça-feira,22061,0,0.001873638923288893
99.0,tarde,Terça-feira,40694,0,0.003252062974274545
176.0,tarde,Terça-feira,40105,0,0.0008557837662494938
224.0,tarde,Terça-feira,54927,1,0.36433957877824164
56.0,tarde,Terça-feira,53636,0,0.004437619660096166
276.0,tarde,Terça-feira,09308,0,0.0006608509150950575
264.0,tarde,Terça-feira,06669,0,0.0004521493745627005
20.0,tarde,Terça-feira,27468,0,0.0019766460192625467
99.0,tarde,Terça-feira,98407,1,0.47746593643434065
30.0,tarde,Terça-feira,44731,1,0.03459140167946454
17.76,tarde,Terça-feira,98442,1,0.06431590528338452
69.0,tarde,Terça-feira,44315,0,0.00874373608647087
100.8,tarde,Terça-feira,53211,1,0.1120770827433194
55.0,tarde,Terça-feira,98408,0,0.025304444382285605
23.0,tarde,Terça-feira,49159,0,0.001052954141382302
10.0,tarde,Terça-feira,90172,0,0.000440418213700275
55.0,tarde,Terça-feira,55181,0,0.010960206868598754
224.0,tarde,Terça-feira,98453,0,0.016068198049544558
132.0,tarde,Terça-feira,90172,0,0.007598672884885891
77.0,tarde,Terça-feira,25631,0,0.02160136199581915
30.0,tarde,Terça-feira,45712,0,0.006375032048342065
77.0,tarde,Terça-feira,41524,0,0.001781556800150972
99.0,tarde,Terça-feira,29323,0,0.008339583746642175
23.0,tarde,Terça-feira,15590,0,0.0019528062398398347
36.0,tarde,Terça-feira,36518,0,0.012833367307637176
55.0,tarde,Terça-feira,41555,1,0.04641117658476179
46.0,tarde,Terça-feira,29323,0,0.015525928505740515
99.0,tarde,Terça-feira,98408,0,0.012458234423427986
37.8,tarde,Terça-feira,22061,0,0.0023219355009033455
77.0,tarde,Terça-feira,15590,0,0.015943129577523897
231.0,tarde,Terça-feira,44540,0,0.0083460595189028
56.0,tarde,Terça-feira,06655,0,0.005391410575077861
132.0,tarde,Terça-feira,41524,0,0.008401590891908652
99.0,tarde,Terça-feira,14868,0,0.0040719544868028194
56.0,tarde,Terça-feira,41524,0,0.0029279529974331436
132.0,tarde,Terça-feira,48985,0,0.010773036916749131
20.0,tarde,Terça-feira,52407,0,0.0023157987209097824
495.0,tarde,Terça-feira,28268,0,0.01035065782600061
99.0,tarde,Terça-feira,53211,1,0.08596422019678648
132.0,tarde,Terça-feira,25664,0,0.0078054453673332014
99.0,tarde,Terça-feira,00770,0,0.005920326501686192
77.0,tarde,Terça-feira,39614,0,0.0033883034712066293
92.0,tarde,Terça-feira,44883,0,0.0025669279141320497
132.0,tarde,Terça-feira,90172,0,0.007598672884885891
112.0,tarde,Terça-feira,53211,1,0.07399597184422144
231.0,tarde,Terça-feira,15590,0,0.01294187180504673
99.0,tarde,Terça-feira,49167,0,0.002349788284330664
36.0,tarde,Terça-feira,36518,0,0.012833367307637176
132.0,tarde,Terça-feira,15590,0,0.029503276222708326
100.8,tarde,Terça-feira,06655,0,0.0025121183157609146
154.0,tarde,Terça-feira,89391,0,0.0024102970283471073
132.0,tarde,Terça-feira,22061,0,0.010567188121104827
132.0,tarde,Terça-feira,41524,0,0.008401590891908652
99.0,tarde,Terça-feira,52407,0,0.008329312075787606
99.0,tarde,Terça-feira,53211,1,0.08596422019678648
99.0,tarde,Terça-feira,90172,0,0.0009103644114434171
198.0,tarde,Terça-feira,53636,1,0.038247016688441764
15.0,tarde,Terça-feira,23284,0,0.00038613168814197467
23.0,tarde,Terça-feira,14868,0,0.008117468164180533
46.0,tarde,Terça-feira,09600,1,0.144132131149746
40.0,tarde,Terça-feira,18767,0,0.003986475460067378
55.0,tarde,Terça-feira,90172,1,0.07123174243367035
50.0,noite,Terça-feira,59315,0,0.00248269075124536
56.0,noite,Terça-feira,22061,0,0.003556128716318285
132.0,noite,Terça-feira,27616,0,0.013998570736941506
73.07,noite,Terça-feira,59360,0,0.010486393692259212
168.0,noite,Terça-feira,15590,0,0.008877463802770429
62.1,noite,Terça-feira,91674,0,0.011298262641203276
132.0,noite,Terça-feira,90172,0,0.0037850032842175994
73.07,noite,Terça-feira,59360,0,0.010486393692259212
73.07,noite,Terça-feira,59360,0,0.010486393692259212
73.07,noite,Terça-feira,59360,0,0.010486393692259212
154.0,noite,Terça-feira,29323,0,0.003435163923562676
99.0,noite,Terça-feira,98453,1,0.03713098311253165
73.07,noite,Terça-feira,59360,0,0.010486393692259212
27.63,noite,Terça-feira,48649,0,0.007138375671036797
99.0,noite,Terça-feira,16230,0,0.002934782166629324
132.0,noite,Terça-feira,49167,0,0.010466790341352873
77.0,noite,Terça-feira,90172,0,0.0015886668570733312
60.0,noite,Terça-feira,98453,0,0.016663833395130032
132.0,noite,Terça-feira,49167,0,0.010466790341352873
161.0,noite,Terça-feira,30034,0,0.0014643218909024193
56.0,noite,Terça-feira,59080,0,0.005532476870740172
23.0,noite,Terça-feira,06669,0,0.0004501504545413231
23.0,noite,Terça-feira,55181,0,0.0007308689482415512
198.0,noite,Terça-feira,20132,0,0.03111538343585332
132.0,noite,Terça-feira,39614,0,0.005226112666666862
132.0,noite,Terça-feira,53211,1,0.0324601406767557
77.0,noite,Terça-feira,52407,0,0.016576826779188317
77.0,noite,Terça-feira,15275,0,0.00924187680491587
99.0,noite,Terça-feira,42820,0,0.001441595145304946
37.8,noite,Terça-feira,98423,0,0.011699952411190909
99.0,noite,Terça-feira,90172,0,0.0009182656792354392
55.0,noite,Terça-feira,06655,0,0.010993925552093579
66.0,noite,Terça-feira,98401,0,0.004006708666698914
75.6,noite,Terça-feira,98423,0,0.013198538308079976
231.0,noite,Terça-feira,55183,0,0.023515318476715143
24.71,noite,Terça-feira,98401,0,0.0035103278822210663
10.0,noite,Terça-feira,53665,0,0.0008922994902164504
77.0,noite,Terça-feira,03225,0,0.00961403010713289
56.0,noite,Terça-feira,41524,0,0.004215882444976604
99.0,noite,Terça-feira,44054,0,0.0019621615868685403
75.6,noite,Terça-feira,59080,0,0.006062693785680611
55.0,noite,Terça-feira,49167,0,0.0266930867284491
99.0,noite,Terça-feira,52316,0,0.005847722295866075
46.0,noite,Terça-feira,15601,0,0.009422850464878084
80.5,noite,Terça-feira,44891,0,0.003425719507700681
55.0,noite,Terça-feira,30963,0,0.004939382767507247
403.2,noite,Terça-feira,98453,1,0.06937618841677064
55.0,noite,Terça-feira,98453,1,0.07921633966179956
37.8,noite,Terça-feira,98423,0,0.011699952411190909
37.8,noite,Terça-feira,53645,0,0.005893673301700977
15.0,noite,Terça-feira,90172,0,0.0002602965609535402
46.0,noite,Terça-feira,53211,1,0.04959167077283818
20.0,noite,Terça-feira,21848,0,0.0017268850948614033
46.0,noite,Terça-feira,10863,0,0.016416264004866857
25.0,noite,Terça-feira,06655,0,0.0006041373686853933
92.0,noite,Terça-feira,59078,0,0.00486538465123809
275.0,noite,Terça-feira,06655,0,0.018183274080383605
132.0,noite,Terça-feira,52289,1,0.10275362363844649
99.0,noite,Terça-feira,06655,0,0.006110857813935543
99.0,noite,Terça-feira,12177,1,0.04313833579631467
92.0,noite,Terça-feira,40105,0,0.0010035408373753822
30.0,noite,Terça-feira,27407,0,0.013648874467731671
80.5,noite,Terça-feira,31705,1,0.18482532480547728
77.0,noite,Terça-feira,23284,0,0.00924187680491587
34.5,noite,Terça-feira,28267,0,0.023912754613141952
198.0,noite,Terça-feira,53211,0,0.026443109595892637
99.0,noite,Terça-feira,52407,0,0.015613205938242412
15.0,noite,Terça-feira,22200,0,0.0008586589581295402
122.55,noite,Terça-feira,24820,1,0.16372442981230098
99.0,noite,Terça-feira,98408,0,0.014761261628724872
77.0,noite,Terça-feira,34503,1,0.03796015638990348
297.0,noite,Terça-feira,22061,0,0.0053802262205869655
55.0,noite,Terça-feira,49167,0,0.0266930867284491
30.0,noite,Terça-feira,01370,0,0.005035053335202664
154.0,noite,Terça-feira,98408,0,0.02276076704864383
55.0,noite,Terça-feira,49167,0,0.0266930867284491
99.0,noite,Terça-feira,39614,0,0.0012018169282470793
77.0,noite,Terça-feira,14868,0,0.016217353774791304
99.0,noite,Terça-feira,44731,0,0.008860965396489964
99.0,noite,Terça-feira,49167,0,0.004925149239432096
77.0,noite,Terça-feira,39614,0,0.006403194166745837
15.0,noite,Terça-feira,15590,0,0.0014334866756628832
81.71,noite,Terça-feira,19620,0,0.005032622762083028
241.5,noite,Terça-feira,30034,0,0.0065537896885033775
23.0,noite,Terça-feira,98442,0,0.0010819551918866447
10.0,noite,Terça-feira,21180,0,0.0008922994902164504
112.0,noite,Terça-feira,06669,0,0.004032487643969209
231.0,noite,Terça-feira,12707,1,0.08808174468502003
69.0,noite,Terça-feira,98453,0,0.018623222787419094
24.0,noite,Terça-feira,74525,0,0.00163829376241615
34.5,noite,Terça-feira,98582,0,0.023912754613141952
77.0,noite,Terça-feira,53636,0,0.00911748179307957
23.0,noite,Terça-feira,53211,0,0.009227799346268748
99.0,noite,Terça-feira,48591,0,0.005847722295866075
20.0,noite,Terça-feira,98453,0,0.00425276228548182
30.0,noite,Terça-feira,27468,0,0.005873905394240524
20.0,noite,Terça-feira,28635,0,0.005050098562925367
198.0,noite,Terça-feira,91675,0,0.016443636179815757
121.79,noite,Terça-feira,28267,1,0.0429231499171639
77.0,noite,Terça-feira,25663,0,0.00693366263489104
92.0,noite,Terça-feira,53211,1,0.0856697809084724
23.0,noite,Terça-feira,09600,0,0.0008457526695480886
140.0,noite,Terça-feira,09308,0,0.001648195630549309
10.0,noite,Terça-feira,98453,0,0.003601731048597643
231.0,noite,Terça-feira,22061,0,0.002697523859695654
23.0,noite,Terça-feira,14868,0,0.005134388798887682
40.85,noite,Terça-feira,22053,0,0.004122898369812985
198.0,noite,Terça-feira,59315,0,0.03111538343585332
69.0,noite,Terça-feira,25664,0,0.007462688966079191
55.0,noite,Terça-feira,55183,0,0.008988837166153693
23.0,noite,Terça-feira,98442,0,0.0010819551918866447
77.0,noite,Terça-feira,07505,1,0.03796015638990348
92.0,noite,Terça-feira,52128,0,0.0026463059001386896
56.0,noite,Terça-feira,44828,1,0.09194019492510487
100.8,noite,Terça-feira,30034,0,0.0041655775632801605
77.0,noite,Terça-feira,06669,0,0.0015465458075179974
15.0,noite,Terça-feira,09600,0,0.00226373717227788
99.0,noite,Terça-feira,22061,0,0.0013788501391123744
99.0,noite,Terça-feira,26863,0,0.0035933057659494985
231.0,noite,Terça-feira,22840,0,0.0021130678216708144
110.0,noite,Terça-feira,22061,0,0.002785918503733025
46.0,noite,Terça-feira,21847,0,0.018587788157235843
145.6,noite,Terça-feira,22061,0,0.0012650515469915015
99.0,noite,Terça-feira,31681,0,0.010615529511201564
23.0,noite,Terça-feira,44915,0,0.00163829376241615
46.0,noite,Terça-feira,18047,0,0.009422850464878084
75.6,noite,Terça-feira,52289,0,0.023894040032082217
99.0,noite,Terça-feira,14945,0,0.0012018169282470793
40.0,noite,Terça-feira,98453,0,0.014120182580388524
297.0,noite,Terça-feira,52289,1,0.05886500382941325
132.0,noite,Terça-feira,89391,0,0.00857324423893962
60.0,noite,Terça-feira,98401,0,0.002416665838695852
75.6,noite,Terça-feira,39614,0,0.006044479063936878
198.0,noite,Terça-feira,44731,1,0.07132543683456168
55.0,noite,Terça-feira,45719,0,0.004939382767507247
161.0,noite,Terça-feira,44891,0,0.0039222154685948475
80.5,noite,Terça-feira,42820,0,0.0013253577104000267
46.0,noite,Terça-feira,98401,1,0.04046498966600197
132.0,noite,Terça-feira,49167,0,0.010466790341352873
99.0,noite,Terça-feira,10863,0,0.0022918009865290335
132.0,noite,Terça-feira,41524,0,0.0058547096642958315
20.0,noite,Terça-feira,44300,0,0.0018206328901626424
224.0,noite,Terça-feira,06669,0,0.0004732095821889243
132.0,noite,Terça-feira,03225,0,0.0071139750217655935
99.0,noite,Terça-feira,49167,0,0.004925149239432096
20.0,noite,Terça-feira,49319,0,0.0018206328901626424
99.0,noite,Terça-feira,46056,0,0.0032583992858446114
99.0,noite,Terça-feira,46479,1,0.2023277511506373
99.0,noite,Terça-feira,22061,0,0.0013788501391123744
170.51,noite,Terça-feira,55187,0,0.005618851879970191
20.0,noite,Terça-feira,64294,0,0.0018206328901626424
20.0,noite,Terça-feira,25662,1,0.13777398279539593
55.0,noite,Terça-feira,06655,0,0.010993925552093579
77.0,noite,Terça-feira,14868,0,0.016217353774791304
198.0,noite,Terça-feira,39354,1,0.0450226579534918
46.0,noite,Terça-feira,15590,1,0.0413787266475732
198.0,noite,Terça-feira,29323,1,0.03339888061280529
224.0,noite,Terça-feira,44731,0,0.025376611102705615
69.0,noite,Terça-feira,44828,1,0.033175462280297566
80.5,noite,Terça-feira,42974,0,0.0046473840959327046
132.0,noite,Terça-feira,77176,0,0.012995431682766463
99.0,noite,Terça-feira,90172,0,0.0009182656792354392
132.0,noite,Terça-feira,98406,1,0.3787147851699685
231.0,noite,Terça-feira,98401,0,0.014207069050547803
132.0,noite,Terça-feira,09308,0,0.006621609671687425
20.0,noite,Terça-feira,44828,0,0.003256572342396998
77.0,noite,Terça-feira,90172,0,0.0015886668570733312
110.55,noite,Terça-feira,52693,0,0.007871952292962487
231.0,noite,Terça-feira,15590,0,0.023637778757107177
264.0,noite,Terça-feira,39614,0,0.0009949153442225826
20.0,noite,Terça-feira,44731,0,0.0010978129797201946
138.0,noite,Terça-feira,21848,0,0.010308173724420305
77.0,noite,Terça-feira,14868,0,0.016217353774791304
77.0,noite,Terça-feira,90172,0,0.0015886668570733312
20.0,noite,Terça-feira,44570,0,0.0018206328901626424
55.0,noite,Terça-feira,22840,0,0.006959179836769383
99.0,noite,Terça-feira,54906,0,0.027309398819300876
132.0,noite,Terça-feira,14945,0,0.005226112666666862
231.0,noite,Terça-feira,14945,0,0.0010616413944985444
132.0,noite,Terça-feira,22061,0,0.005186706922636371
99.0,noite,Terça-feira,83042,0,0.005847722295866075
69.0,noite,Terça-feira,44731,0,0.009590243890345419
132.0,noite,Terça-feira,90172,0,0.0037850032842175994
132.0,noite,Terça-feira,98408,1,0.031991726195958727
132.0,noite,Terça-feira,53211,1,0.0324601406767557
1908.0,noite,Terça-feira,06669,0,0.004181195919153441
198.0,noite,Terça-feira,49167,0,0.006091639274942553
132.0,madrugada,Quarta-feira,46479,1,0.422699702668302
264.0,madrugada,Quarta-feira,98430,0,0.0032033378616032333
132.0,madrugada,Quarta-feira,53636,0,0.005674024722917533
99.0,madrugada,Quarta-feira,44456,0,0.01660861784500346
23.0,madrugada,Quarta-feira,44315,0,0.0008583779138235184
99.0,madrugada,Quarta-feira,59316,0,0.001589199795944518
99.0,madrugada,Quarta-feira,49167,0,0.0015767995033733838
77.0,madrugada,Quarta-feira,25631,0,0.017821356972650325
92.0,madrugada,Quarta-feira,15590,0,0.015869490268245735
46.0,madrugada,Quarta-feira,98453,0,0.00731114304256268
132.0,madrugada,Quarta-feira,15590,0,0.015473148372323739
77.0,madrugada,Quarta-feira,41524,0,0.0036335001733166458
176.0,madrugada,Quarta-feira,48985,0,0.001188821393714386
99.0,madrugada,Quarta-feira,51476,0,0.001589199795944518
46.0,madrugada,Quarta-feira,91674,1,0.16840956155028336
99.0,madrugada,Quarta-feira,90172,0,0.000627926762065526
132.0,madrugada,Quarta-feira,06669,0,0.0015668275060116451
132.0,madrugada,Quarta-feira,22840,0,0.003788957999393591
46.0,madrugada,Quarta-feira,21644,0,0.0062304952596983175
73.07,madrugada,Quarta-feira,22100,1,0.046289656174402984
77.0,madrugada,Quarta-feira,90172,0,0.0009937369423894996
224.0,madrugada,Quarta-feira,44915,0,0.003408887843214086
94.4,dia,Quarta-feira,98453,0,0.005539161035529596
168.0,dia,Quarta-feira,53636,0,0.003916404339914162
10.0,dia,Quarta-feira,46452,0,0.006405990935733767
99.0,dia,Quarta-feira,44828,1,0.07298795192708286
5.0,dia,Quarta-feira,48573,0,0.00025883900268037103
40.0,dia,Quarta-feira,40105,0,0.000213379201670368
99.0,dia,Quarta-feira,53211,0,0.012669639048752056
34.5,dia,Quarta-feira,09308,0,0.0022463795086412426
126.5,dia,Quarta-feira,15275,0,0.001811269114443562
132.0,dia,Quarta-feira,22061,0,0.004050538764910133
99.0,dia,Quarta-feira,15894,0,0.031164934686523545
1.1,dia,Quarta-feira,55188,0,0.00025883900268037103
2.79,dia,Quarta-feira,55188,0,0.00025883900268037103
224.0,dia,Quarta-feira,82425,0,0.0009066484623664607
55.0,dia,Quarta-feira,42820,1,0.03904371695594785
132.0,dia,Quarta-feira,40105,0,0.0006269997301317848
1.1,dia,Quarta-feira,55188,0,0.00025883900268037103
2.79,dia,Quarta-feira,55188,0,0.00025883900268037103
99.0,dia,Quarta-feira,53211,0,0.012669639048752056
436.8,dia,Quarta-feira,09600,1,0.34077560294803594
2.79,dia,Quarta-feira,55188,0,0.00025883900268037103
99.0,dia,Quarta-feira,55183,0,0.009194102351567203
20.0,dia,Quarta-feira,14945,0,8.316986824863602e-05
72.0,dia,Quarta-feira,14087,0,0.0063919420766808495
336.0,dia,Quarta-feira,30034,0,0.002975337761374453
1.1,dia,Quarta-feira,55188,0,0.00025883900268037103
1.1,dia,Quarta-feira,55188,0,0.00025883900268037103
2.79,dia,Quarta-feira,55188,0,0.00025883900268037103
